

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-2.127	-1.756	234.91		-9.0	0.6	0.1		2.08	-38.27		5210.9	34.8	51.9	0.0	0.0
2	-1.972	-2.196	234.56		-8.6	0.4	-0.0		1.53	-36.53		5210.9	34.2	48.2	0.0	0.0
3	-1.658	-1.851	235.83		-8.8	0.7	0.0		2.71	-37.21		5210.9	34.8	51.9	0.0	0.0
4	-2.191	-1.756	233.78		-9.1	0.6	0.0		2.29	-38.79		5210.9	34.8	45.8	0.0	0.0
5	-1.783	-2.039	234.42		-8.7	0.6	0.0		2.40	-36.91		5210.9	34.2	43.3	0.0	0.0
6	-1.406	-1.662	235.83		-9.1	0.7	0.2		2.85	-38.39		5210.9	34.2	48.8	0.0	0.0
7	-1.782	-1.976	234.07		-9.1	0.6	0.1		2.45	-38.71		5210.3	34.2	46.4	0.0	0.0
8	-1.312	-2.291	235.90		-8.5	0.8	0.2		3.13	-35.74		5211.5	34.2	47.0	0.0	0.0
9	-1.531	-1.851	236.12		-9.1	0.9	0.2		3.56	-38.31		5211.5	34.8	48.8	0.0	0.0
10	-2.128	-1.945	234.56		-8.9	0.8	0.0		3.09	-37.89		5212.1	34.2	48.8	0.0	0.0
11	-1.940	-1.914	236.39		-8.6	0.9	0.0		3.40	-35.96		5212.1	34.2	53.7	0.0	0.0
12	-2.285	-1.725	235.48		-9.1	0.9	0.0		3.42	-38.51		5212.7	34.2	49.4	0.0	0.0
13	-2.286	-2.071	234.98		-9.0	0.7	-0.1		2.64	-37.97		5212.1	34.8	50.7	0.0	0.0
14	-2.003	-1.914	236.18		-9.0	0.9	0.0		3.34	-37.72		5212.7	34.2	53.7	0.0	0.0
15	-2.284	-1.788	235.06		-9.3	0.9	0.1		3.32	-39.24		5211.5	34.2	49.4	0.0	0.0
16	-2.003	-2.165	235.41		-8.9	0.6	-0.0		2.36	-37.40		5212.1	34.8	52.5	0.0	0.0
17	-1.971	-1.694	236.61		-9.0	0.9	0.0		3.34	-37.68		5212.7	34.8	43.9	0.0	0.0
18	-2.410	-1.411	235.20		-9.1	0.8	-0.1		2.98	-38.44		5212.1	33.6	42.7	0.0	0.0
19	-1.973	-1.662	236.11		-8.6	0.7	-0.1		2.88	-36.37		5211.5	33.6	50.7	0.0	0.0
20	-1.878	-1.442	237.03		-9.0	0.8	-0.1		3.13	-37.65		5211.5	33.6	48.8	0.0	0.0
21	-1.941	-1.819	235.27		-9.0	0.7	-0.1		2.58	-38.12		5211.5	34.2	47.6	0.0	0.0
