

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.062	0.254	279.10		-10.6	-0.6	-0.1		-2.09	-37.95		5213.3	34.8	49.4	0.0	0.0
2	0.845	0.065	280.01		-10.1	-0.4	-0.0		-1.42	-36.21		5213.9	34.2	50.7	0.0	0.0
3	0.941	0.568	280.65		-10.6	-0.4	0.1		-1.19	-37.78		5213.9	34.8	52.5	0.0	0.0
4	0.627	0.380	278.82		-10.7	-0.6	0.1		-1.94	-38.28		5213.9	34.2	51.3	0.0	0.0
5	1.097	-0.155	279.66		-10.3	-0.5	0.1		-1.62	-36.86		5213.3	34.8	49.4	0.0	0.0
6	1.223	0.254	280.72		-10.5	-0.3	0.2		-1.03	-37.39		5212.7	34.2	43.3	0.0	0.0
7	0.691	0.317	279.46		-10.8	-0.4	0.2		-1.36	-38.54		5212.7	34.8	44.6	0.0	0.0
8	0.721	-0.060	279.03		-10.4	-0.5	0.0		-1.80	-37.30		5213.3	35.4	52.5	0.0	0.0
9	1.159	0.222	280.79		-10.1	-0.3	0.1		-0.81	-36.06		5212.1	34.8	51.3	0.0	0.0
10	0.910	0.474	280.44		-10.6	-0.3	0.1		-0.80	-38.00		5212.7	34.2	50.7	0.0	0.0
11	0.376	0.191	279.38		-10.4	-0.4	0.0		-1.52	-37.35		5212.7	34.8	50.1	0.0	0.0
12	0.657	0.002	280.93		-10.0	-0.3	0.0		-1.04	-35.60		5212.7	34.8	45.8	0.0	0.0
13	0.469	0.317	280.86		-10.5	-0.2	-0.0		-0.67	-37.51		5212.7	34.8	45.8	0.0	0.0
14	-0.064	0.222	279.45		-10.7	-0.3	-0.1		-1.18	-38.24		5212.1	34.8	47.0	0.0	0.0
15	0.249	-0.155	280.29		-10.3	-0.4	-0.1		-1.40	-36.70		5212.7	34.2	49.4	0.0	0.0
16	0.437	0.254	281.64		-10.5	-0.3	-0.1		-0.89	-37.34		5212.7	34.8	52.5	0.0	0.0
17	-0.127	0.379	279.88		-10.9	-0.3	-0.1		-0.92	-38.90		5212.7	34.8	52.5	0.0	0.0
18	0.029	0.034	280.09		-10.6	-0.4	-0.2		-1.47	-37.93		5213.9	34.2	50.1	0.0	0.0
19	0.531	0.191	281.63		-10.2	-0.2	-0.0		-0.62	-36.36		5213.9	34.8	49.4	0.0	0.0
20	0.344	0.379	280.30		-10.9	-0.3	0.0		-1.13	-38.84		5213.9	34.2	50.1	0.0	0.0
21	0.187	0.097	278.89		-10.7	-0.5	-0.1		-1.68	-38.45		5213.3	34.8	50.1	0.0	0.0
22	0.751	-0.092	280.65		-10.2	-0.4	-0.0		-1.39	-36.18		5214.6	34.8	48.8	0.0	0.0
23	0.658	0.379	280.51		-10.7	-0.3	0.1		-1.14	-38.05		5213.3	34.2	52.5	0.0	0.0
24	0.125	0.348	279.10		-10.6	-0.5	-0.0		-1.82	-38.10		5213.9	34.2	35.4	0.0	0.0
25	0.406	-0.029	279.73		-10.3	-0.5	-0.1		-1.65	-36.79		5213.3	34.8	39.1	0.0	0.0
26	0.438	0.474	281.22		-10.5	-0.3	-0.0		-0.98	-37.42		5212.7	34.8	45.8	0.0	0.0
27	-0.001	0.788	279.45		-10.7	-0.4	-0.1		-1.53	-38.45		5212.7	34.2	47.0	0.0	0.0
28	0.311	0.411	279.59		-10.3	-0.5	-0.2		-1.84	-36.72		5212.7	34.8	48.2	0.0	0.0
29	0.844	0.599	281.14		-10.1	-0.3	-0.1		-0.98	-35.99		5212.7	34.8	59.8	0.0	0.0
30	0.469	0.882	280.23		-10.7	-0.4	-0.1		-1.34	-38.29		5212.1	34.8	57.4	0.0	0.0
31	0.280	0.537	279.38		-10.5	-0.5	-0.2		-1.62	-37.67		5212.1	35.4	50.1	0.0	0.0
32	0.813	0.285	280.72		-10.1	-0.4	-0.1		-1.42	-36.15		5212.1	34.8	47.0	0.0	0.0
33	0.751	0.474	280.87		-10.7	-0.4	-0.1		-1.43	-38.23		5212.7	35.4	50.1	0.0	0.0
34	0.374	0.128	279.59		-10.6	-0.5	-0.1		-1.66	-37.94		5212.7	34.8	48.2	0.0	0.0
35	0.969	-0.186	280.86		-10.1	-0.4	-0.1		-1.40	-35.80		5213.3	34.8	50.7	0.0	0.0
36	1.002	0.222	281.78		-10.2	-0.3	0.0		-1.00	-36.07		5213.3	34.8	54.3	0.0	0.0
37	0.438	0.316	280.37		-10.4	-0.3	0.1		-1.16	-36.96		5213.3	34.8	48.2	0.0	0.0
38	0.594	-0.123	280.93		-10.0	-0.4	-0.0		-1.40	-35.59		5213.3	34.8	51.9	0.0	0.0
39	0.783	-0.029	282.13		-9.8	-0.2	0.1		-0.63	-34.83		5213.3	34.8	51.3	0.0	0.0
40	0.345	0.222	280.86		-10.3	-0.2	0.1		-0.60	-36.54		5213.3	34.8	49.4	0.0	0.0
41	0.187	0.065	279.87		-10.1	-0.3	0.0		-0.88	-36.23		5213.9	35.4	52.5	0.0	0.0
42	0.658	-0.061	280.86		-9.9	-0.2	0.1		-0.65	-35.12		5213.9	34.8	42.7	0.0	0.0
43	0.471	0.317	281.78		-10.2	-0.2	0.1		-0.54	-36.36		5212.7	34.2	47.0	0.0	0.0
44	-0.031	0.285	279.87		-10.4	-0.3	0.0		-1.00	-37.36		5213.9	34.8	52.5	0.0	0.0
