

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.316	0.443	311.25		-10.3	-1.0	-0.0		-3.28	-33.20		3624.5	8.5	-9.8	0.0	0.0
2	0.536	0.349	311.39		-10.4	-0.9	-0.0		-2.94	-33.55		3868.0	9.2	-9.2	0.0	0.0
3	0.379	0.537	311.81		-10.6	-0.9	-0.0		-2.87	-33.90		4034.1	9.8	-10.4	0.0	0.0
4	0.379	0.443	311.67		-10.4	-0.8	-0.0		-2.63	-33.53		4526.6	9.8	-10.4	0.0	0.0
5	0.159	0.286	311.53		-10.5	-0.9	-0.1		-2.97	-33.66		767.9	9.2	-10.4	0.0	0.0
6	0.096	0.537	312.24		-10.4	-1.0	-0.1		-3.05	-33.23		-184.3	8.5	-11.0	0.0	0.0
7	0.159	0.632	311.32		-10.5	-0.8	-0.0		-2.62	-33.78		22.6	8.5	-11.0	0.0	0.0
8	0.191	0.537	311.18		-10.8	-0.8	-0.0		-2.54	-34.78		587.8	8.5	-10.4	0.0	0.0
9	0.128	0.443	311.74		-10.7	-0.9	-0.1		-3.01	-34.21		1328.8	9.8	-10.4	0.0	0.0
10	0.347	0.349	312.16		-10.4	-1.0	-0.1		-3.15	-33.29		1943.5	9.8	-9.8	0.0	0.0
11	0.505	0.475	312.09		-10.4	-0.9	0.0		-2.93	-33.37		2453.2	9.8	-9.8	0.0	0.0
12	0.348	0.600	311.53		-10.6	-1.0	0.0		-3.03	-33.94		2879.8	8.5	-10.4	0.0	0.0
13	0.222	0.475	310.61		-10.6	-1.1	-0.0		-3.57	-34.21		3244.8	9.2	-10.4	0.0	0.0
14	0.316	0.443	311.67		-10.5	-1.1	-0.0		-3.43	-33.66		3545.7	9.8	-9.8	0.0	0.0
15	0.379	0.600	312.02		-10.5	-1.0	-0.0		-3.14	-33.70		3796.0	9.2	-10.4	0.0	0.0
16	0.254	0.475	311.25		-10.7	-0.9	0.0		-2.97	-34.58		3970.6	9.8	-9.8	0.0	0.0
17	-0.028	0.380	310.83		-10.8	-1.0	-0.0		-3.16	-34.74		4465.6	9.2	-10.4	0.0	0.0
18	0.128	0.475	311.04		-10.5	-1.1	-0.1		-3.50	-33.79		756.3	8.5	-10.4	0.0	0.0
19	0.410	0.412	311.88		-10.5	-0.9	-0.0		-2.75	-33.57		-181.3	9.2	-10.4	0.0	0.0
20	0.410	0.475	312.52		-10.4	-0.8	-0.1		-2.62	-33.32		11.0	8.5	-9.8	0.0	0.0
21	0.253	0.506	311.04		-10.7	-0.9	-0.1		-2.93	-34.54		372.3	9.2	-10.4	0.0	0.0
22	0.096	0.412	311.25		-10.7	-1.0	-0.1		-3.22	-34.32		1099.9	9.2	-11.0	0.0	0.0
23	0.316	0.380	311.74		-10.6	-0.9	-0.0		-3.00	-33.96		1759.8	8.5	-11.6	0.0	0.0
24	0.379	0.412	311.60		-10.5	-0.9	-0.0		-2.75	-33.85		2302.4	9.2	-10.4	0.0	0.0
