

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.157	-0.092	473.45		-4.1	-5.1	-0.3		-10.76	-8.75		1041.3	-0.6	-2.4	0.0	0.0
2	1.188	0.003	474.44		-4.1	-5.0	-0.2		-10.53	-8.58		1041.9	-1.2	-3.1	0.0	0.0
3	1.753	0.034	474.08		-4.1	-4.9	-0.1		-10.26	-8.71		1044.4	-0.6	-0.6	0.0	0.0
4	1.691	0.160	473.67		-4.4	-5.0	-0.0		-10.54	-9.38		1049.3	-0.6	-1.2	0.0	0.0
5	1.064	0.380	473.38		-4.4	-5.2	-0.1		-10.90	-9.24		1051.7	-0.6	-1.2	0.0	0.0
6	0.939	0.505	472.75		-4.4	-5.2	-0.1		-10.95	-9.30		1056.6	-1.8	1.8	0.0	0.0
7	0.782	0.348	472.26		-4.8	-5.4	-0.2		-11.37	-10.16		1056.6	-1.8	0.6	0.0	0.0
8	0.720	0.191	472.40		-4.6	-5.2	-0.1		-11.00	-9.82		1053.5	-1.2	-2.4	0.0	0.0
9	0.876	0.034	472.46		-4.5	-5.3	-0.1		-11.07	-9.44		1048.6	-1.2	-3.7	0.0	0.0
10	0.907	-0.154	472.32		-4.2	-5.2	-0.2		-11.01	-8.93		1049.3	-0.6	-1.8	0.0	0.0
11	1.032	-0.312	473.94		-3.8	-5.2	-0.2		-10.84	-8.03		1046.2	-0.6	-2.4	0.0	0.0
12	1.532	-0.374	474.15		-3.8	-5.2	-0.2		-10.82	-7.99		1045.0	-1.8	-1.8	0.0	0.0
13	1.376	0.128	473.09		-3.9	-5.1	-0.3		-10.62	-8.24		1048.0	-1.2	0.0	0.0	0.0
14	1.095	0.285	473.24		-4.3	-5.0	-0.2		-10.54	-9.15		1042.5	-1.2	-2.4	0.0	0.0
15	1.032	0.223	473.95		-4.6	-4.9	-0.1		-10.37	-9.63		1035.2	-1.8	-4.9	0.0	0.0
16	0.782	0.380	474.23		-4.5	-5.0	-0.2		-10.49	-9.55		1032.8	-1.2	-2.4	0.0	0.0
17	1.316	0.223	473.24		-4.4	-5.0	-0.0		-10.52	-9.39		1032.8	-0.6	-1.8	0.0	0.0
18	1.316	0.160	471.69		-4.7	-5.1	-0.0		-10.77	-9.91		1033.4	-0.6	-2.4	0.0	0.0
