

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.012	-0.781	366.67		-15.9	1.0	0.0		2.87	-43.33		5214.6	34.2	45.2	0.0	0.0
2	0.542	-0.718	365.47		-16.0	0.9	0.0		2.46	-43.85		5215.8	34.8	47.0	0.0	0.0
3	0.886	-0.938	366.38		-15.6	1.0	0.0		2.79	-42.39		5217.0	35.4	45.2	0.0	0.0
4	0.761	-0.624	366.39		-16.1	1.1	0.0		3.05	-44.01		5216.4	34.8	53.1	0.0	0.0
5	0.541	-0.875	365.48		-16.1	0.8	-0.1		2.26	-43.94		5214.6	34.2	51.3	0.0	0.0
6	0.917	-0.938	367.73		-15.6	0.9	-0.1		2.41	-42.40		5215.8	34.8	51.3	0.0	0.0
7	0.604	-0.592	366.88		-15.9	0.9	-0.1		2.53	-43.37		5215.8	35.4	51.9	0.0	0.0
8	0.635	-0.749	366.17		-15.4	0.9	-0.1		2.40	-41.96		5214.6	34.8	48.8	0.0	0.0
9	0.917	-0.529	367.51		-15.4	1.2	-0.0		3.39	-41.88		5213.3	34.8	53.1	0.0	0.0
10	0.510	-0.466	365.54		-15.8	1.1	-0.1		3.04	-43.27		5213.3	34.8	47.6	0.0	0.0
11	1.011	-0.812	366.24		-15.4	1.0	-0.1		2.87	-42.00		5212.1	34.2	47.6	0.0	0.0
12	1.388	-0.498	366.81		-15.8	1.2	0.0		3.30	-43.02		5210.9	34.2	55.5	0.0	0.0
13	1.013	-0.655	364.98		-15.9	1.0	0.0		2.88	-43.54		5210.9	34.8	51.3	0.0	0.0
14	0.980	-0.781	366.59		-15.3	1.1	-0.0		3.17	-41.59		5210.9	34.8	48.2	0.0	0.0
15	0.384	-0.435	366.46		-15.9	1.2	-0.1		3.32	-43.43		5211.5	34.8	65.9	0.0	0.0
16	0.195	-0.623	365.96		-15.8	1.1	-0.2		2.94	-43.00		5211.5	34.8	62.9	0.0	0.0
17	0.572	-0.466	367.37		-15.6	1.2	-0.1		3.43	-42.32		5211.5	34.2	55.5	0.0	0.0
18	0.322	-0.466	365.75		-15.9	1.2	-0.1		3.18	-43.30		5212.7	34.8	52.5	0.0	0.0
19	0.666	-0.749	366.17		-15.5	1.0	-0.1		2.67	-42.17		5212.7	34.8	53.1	0.0	0.0
20	0.572	-0.121	366.88		-15.7	1.1	-0.2		3.06	-42.78		5213.9	34.2	51.9	0.0	0.0
21	0.133	-0.026	365.47		-15.7	1.0	-0.3		2.77	-43.06		5214.6	34.8	51.9	0.0	0.0
22	0.791	-0.404	366.31		-15.3	0.9	-0.2		2.55	-41.76		5215.8	34.8	52.5	0.0	0.0
23	0.948	-0.372	366.46		-15.9	1.0	-0.1		2.76	-43.34		5215.8	34.2	48.8	0.0	0.0
24	0.728	-0.906	365.75		-15.6	1.0	-0.2		2.82	-42.52		5217.0	34.8	48.8	0.0	0.0
25	0.792	-0.906	367.72		-15.0	1.3	-0.0		3.48	-40.71		5215.8	34.8	48.8	0.0	0.0
26	0.323	-0.529	366.81		-15.7	1.2	-0.0		3.21	-42.70		5215.2	34.2	50.1	0.0	0.0
27	0.322	-0.812	366.53		-15.3	1.0	-0.1		2.67	-41.75		5215.8	34.8	49.4	0.0	0.0
28	0.636	-0.592	366.74		-15.7	1.0	-0.0		2.73	-42.65		5214.6	35.4	60.4	0.0	0.0
29	0.417	-0.498	365.47		-16.1	0.8	-0.0		2.32	-44.08		5213.3	34.8	59.8	0.0	0.0
30	0.729	-1.064	365.33		-15.7	0.8	-0.0		2.28	-42.77		5213.3	34.8	53.1	0.0	0.0
31	0.793	-0.655	366.60		-15.8	0.9	0.1		2.61	-43.08		5212.7	34.8	51.9	0.0	0.0
