

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.740	0.377	250.98		-4.3	6.7	0.0		26.81	-17.24		3798.4	11.6	-10.4	0.0	0.0
2	0.803	0.377	250.90		-3.9	6.7	0.0		26.87	-15.62		4012.7	11.6	-9.2	0.0	0.0
3	0.929	0.471	251.26		-4.0	6.8	0.0		27.09	-16.15		4154.3	12.2	-8.5	0.0	0.0
4	0.740	0.565	250.76		-4.2	6.6	-0.0		26.48	-16.89		4632.2	12.2	-8.5	0.0	0.0
5	0.834	0.345	250.90		-4.1	6.6	-0.0		26.58	-16.55		787.4	11.6	-9.8	0.0	0.0
6	0.834	0.345	250.55		-4.2	6.6	0.0		26.47	-16.96		-210.0	11.0	-11.0	0.0	0.0
7	0.835	0.440	249.85		-4.2	6.6	0.0		26.55	-17.01		421.2	11.0	-9.2	0.0	0.0
8	0.960	0.283	250.27		-4.2	6.6	0.0		26.52	-16.81		1125.6	12.2	-8.5	0.0	0.0
9	0.960	0.283	251.05		-4.1	6.6	0.0		26.48	-16.53		1778.7	11.6	-9.2	0.0	0.0
10	0.772	0.283	250.13		-4.3	6.6	0.0		26.60	-17.29		2312.8	12.2	-9.2	0.0	0.0
11	0.772	0.314	250.76		-4.1	6.5	0.0		26.10	-16.55		2762.0	11.6	-10.4	0.0	0.0
12	0.897	0.597	250.55		-4.2	6.6	0.0		26.58	-16.68		3140.5	11.6	-9.2	0.0	0.0
13	0.709	0.597	249.50		-4.6	6.6	0.0		26.61	-18.38		3461.5	12.2	-8.5	0.0	0.0
14	0.960	0.440	250.83		-4.2	6.4	0.0		25.77	-16.64		3727.6	11.6	-9.2	0.0	0.0
15	0.960	0.408	251.05		-4.2	6.6	0.0		26.48	-16.70		3948.0	11.6	-9.2	0.0	0.0
16	0.709	0.440	250.20		-4.1	6.6	0.1		26.44	-16.45		4096.9	11.6	-9.8	0.0	0.0
17	0.834	0.377	250.27		-4.0	6.4	0.0		25.71	-16.20		4581.6	11.6	-9.2	0.0	0.0
18	0.991	0.471	250.90		-4.1	6.5	0.0		26.21	-16.25		779.5	11.6	-9.2	0.0	0.0
19	0.866	0.534	250.34		-4.2	6.6	0.0		26.55	-16.92		-198.4	12.2	-9.2	0.0	0.0
20	0.960	0.440	250.90		-4.1	6.5	0.0		26.10	-16.40		188.6	11.6	-8.5	0.0	0.0
21	1.086	0.440	250.98		-4.2	6.6	0.1		26.56	-16.63		869.2	11.0	-9.8	0.0	0.0
22	1.024	0.502	250.27		-4.1	6.7	0.1		26.92	-16.53		1576.0	11.0	-10.4	0.0	0.0
23	0.991	0.377	249.71		-4.3	6.6	0.0		26.38	-17.17		2146.7	11.6	-9.8	0.0	0.0
24	0.991	0.377	251.54		-3.9	6.6	-0.0		26.49	-15.51		2624.7	12.2	-9.2	0.0	0.0
25	0.803	0.283	250.76		-4.1	6.7	0.0		26.79	-16.39		3024.5	12.8	-9.2	0.0	0.0
26	0.615	0.188	250.69		-4.2	6.6	-0.0		26.33	-16.62		3358.4	12.2	-10.4	0.0	0.0
27	0.865	0.345	250.76		-4.0	6.7	-0.0		26.70	-15.93		3638.5	11.6	-8.5	0.0	0.0
28	0.897	0.440	250.06		-4.3	6.7	0.0		26.78	-17.39		3879.0	12.2	-9.2	0.0	0.0
29	0.866	0.314	250.48		-4.2	6.6	-0.0		26.43	-16.88		4078.0	12.8	-9.2	0.0	0.0
