

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.159	-0.092	336.38		-2.2	-4.7	-0.2		-13.95	-6.45		5215.2	34.8	50.1	0.0	0.0
2	0.091	0.223	335.95		-1.7	-4.9	-0.3		-14.46	-5.10		5215.2	34.2	47.0	0.0	0.0
3	0.091	0.254	336.09		-2.1	-4.8	-0.3		-14.23	-6.37		5215.8	34.2	44.6	0.0	0.0
4	0.373	-0.249	336.79		-1.4	-4.8	-0.2		-14.32	-4.23		5215.2	34.8	48.8	0.0	0.0
5	-0.002	-0.280	337.57		-1.8	-4.6	-0.1		-13.70	-5.20		5215.8	34.2	47.0	0.0	0.0
6	0.280	-0.217	336.02		-1.6	-5.0	-0.2		-14.77	-4.88		5214.6	34.8	51.3	0.0	0.0
7	0.218	-0.060	335.81		-2.2	-4.9	-0.1		-14.60	-6.46		5215.8	34.2	48.2	0.0	0.0
8	0.217	0.034	335.45		-1.8	-5.1	-0.1		-15.09	-5.26		5213.9	34.8	43.9	0.0	0.0
9	0.092	-0.029	336.94		-2.2	-5.0	-0.2		-14.71	-6.56		5215.2	34.8	48.8	0.0	0.0
10	0.154	-0.249	335.81		-1.6	-5.1	-0.2		-15.19	-4.82		5215.8	34.8	45.8	0.0	0.0
11	0.123	-0.092	336.52		-1.9	-4.8	-0.2		-14.14	-5.64		5215.8	34.2	49.4	0.0	0.0
12	0.687	-0.186	335.67		-2.0	-4.9	-0.2		-14.41	-5.99		5215.2	34.2	49.4	0.0	0.0
13	0.218	-0.249	336.66		-1.9	-4.7	-0.1		-14.05	-5.62		5213.9	34.8	47.6	0.0	0.0
14	-0.285	-0.217	335.67		-1.9	-4.7	-0.3		-14.14	-5.52		5213.9	34.2	55.5	0.0	0.0
15	-0.159	-0.155	337.50		-1.9	-4.7	-0.2		-14.05	-5.73		5213.9	34.8	50.7	0.0	0.0
16	-0.128	0.160	335.17		-1.9	-4.8	-0.3		-14.25	-5.74		5214.6	35.4	49.4	0.0	0.0
17	0.060	0.191	337.43		-1.8	-4.8	-0.3		-14.22	-5.25		5214.6	34.8	52.5	0.0	0.0
18	0.153	-0.312	335.88		-1.7	-4.8	-0.3		-14.27	-5.10		5214.6	34.2	47.6	0.0	0.0
19	-0.034	-0.186	338.56		-1.4	-4.6	-0.2		-13.59	-4.16		5214.6	34.8	49.4	0.0	0.0
20	0.061	-0.186	335.10		-1.9	-5.0	-0.2		-14.87	-5.53		5215.2	35.4	49.4	0.0	0.0
21	0.186	-0.092	336.44		-1.8	-4.9	-0.1		-14.46	-5.46		5214.6	35.4	47.0	0.0	0.0
22	-0.127	0.034	335.10		-2.0	-5.0	-0.2		-14.96	-6.02		5215.8	34.2	40.3	0.0	0.0
23	-0.033	-0.029	337.72		-2.0	-5.0	-0.2		-14.87	-5.91		5215.8	34.2	42.1	0.0	0.0
24	0.061	-0.217	335.03		-1.9	-5.1	-0.2		-15.20	-5.59		5215.8	34.2	49.4	0.0	0.0
25	0.185	0.034	336.79		-1.5	-4.8	-0.2		-14.19	-4.60		5215.8	34.8	51.9	0.0	0.0
26	0.437	0.003	334.82		-2.0	-4.8	-0.2		-14.40	-5.90		5215.2	34.8	49.4	0.0	0.0
27	0.375	-0.154	337.07		-1.5	-4.7	-0.1		-13.80	-4.35		5215.8	34.8	50.1	0.0	0.0
28	-0.128	-0.092	335.52		-2.0	-4.8	-0.3		-14.20	-6.00		5215.2	35.4	47.6	0.0	0.0
29	0.029	-0.123	337.36		-1.7	-4.7	-0.2		-14.04	-5.04		5215.2	34.2	45.8	0.0	0.0
30	-0.253	0.223	334.96		-2.0	-4.8	-0.2		-14.46	-5.92		5215.2	34.8	48.2	0.0	0.0
31	0.122	0.443	337.43		-1.5	-4.8	-0.4		-14.35	-4.46		5215.2	35.4	48.2	0.0	0.0
32	0.247	-0.092	335.60		-2.0	-4.9	-0.3		-14.50	-5.94		5214.6	34.2	48.2	0.0	0.0
33	0.249	-0.155	338.13		-1.1	-4.7	-0.1		-13.87	-3.25		5214.6	34.2	51.9	0.0	0.0
34	-0.002	-0.092	335.38		-1.9	-4.8	-0.2		-14.42	-5.65		5215.2	34.8	48.8	0.0	0.0
35	0.374	-0.092	335.95		-1.7	-5.1	-0.1		-15.09	-5.18		5214.6	34.8	49.4	0.0	0.0
36	0.155	0.128	334.75		-2.1	-4.9	-0.1		-14.76	-6.20		5213.9	34.2	47.6	0.0	0.0
37	0.343	0.034	337.01		-1.7	-5.0	-0.1		-14.94	-5.12		5214.6	34.8	49.4	0.0	0.0
38	0.218	-0.060	335.74		-2.0	-5.1	-0.1		-15.08	-5.82		5214.6	34.8	49.4	0.0	0.0
39	0.374	0.097	336.01		-1.3	-4.9	-0.2		-14.68	-3.98		5213.9	34.2	50.1	0.0	0.0
40	0.563	0.003	335.18		-2.1	-4.9	-0.1		-14.48	-6.19		5215.2	34.8	50.1	0.0	0.0
