

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.541	0.349	453.37		-32.2	3.0	0.3		6.67	-71.12		5215.2	35.4	51.3	0.0	0.0
2	1.352	0.380	454.71		-31.9	2.9	0.2		6.40	-70.19		5215.8	34.8	48.2	0.0	0.0
3	1.258	0.537	453.02		-32.3	2.9	0.2		6.58	-71.40		5215.2	35.4	52.5	0.0	0.0
4	1.414	0.632	454.00		-31.8	2.8	0.1		6.25	-70.06		5215.2	36.0	50.7	0.0	0.0
5	1.320	0.223	453.16		-32.2	2.8	0.2		6.36	-71.10		5215.2	36.0	51.9	0.0	0.0
6	1.571	0.129	455.06		-31.5	3.0	0.3		6.60	-69.31		5215.2	35.4	57.4	0.0	0.0
7	1.352	0.066	452.46		-32.4	2.7	0.3		6.15	-71.54		5215.2	34.8	54.3	0.0	0.0
8	1.540	0.317	453.51		-31.9	2.8	0.3		6.29	-70.41		5215.8	34.8	54.3	0.0	0.0
9	1.289	0.380	453.38		-32.6	2.7	0.2		5.94	-71.90		5216.4	35.4	51.3	0.0	0.0
10	1.508	0.254	454.78		-31.6	2.7	0.2		5.95	-69.53		5217.0	34.8	52.5	0.0	0.0
11	1.729	0.380	453.09		-32.3	2.9	0.3		6.58	-71.42		5217.0	34.8	56.2	0.0	0.0
12	1.760	0.380	454.07		-31.8	3.0	0.3		6.79	-69.99		5216.4	35.4	53.7	0.0	0.0
13	1.038	0.223	453.65		-32.5	3.0	0.2		6.69	-71.58		5217.0	35.4	54.9	0.0	0.0
14	1.289	0.412	454.36		-31.8	2.9	0.1		6.37	-70.03		5217.0	34.8	47.0	0.0	0.0
15	1.320	0.569	453.80		-32.4	2.9	0.1		6.49	-71.50		5217.0	34.2	45.8	0.0	0.0
16	1.696	0.286	454.85		-31.7	2.9	0.2		6.47	-69.82		5217.6	34.8	51.9	0.0	0.0
17	1.383	0.286	454.85		-32.1	3.1	0.3		6.83	-70.50		5216.4	35.4	51.3	0.0	0.0
18	1.634	0.286	454.29		-32.0	2.7	0.3		6.15	-70.42		5215.8	35.4	52.5	0.0	0.0
19	1.446	0.443	453.73		-32.5	2.9	0.3		6.42	-71.63		5215.8	34.8	56.8	0.0	0.0
20	1.728	0.411	454.22		-32.2	2.6	0.2		5.80	-70.82		5215.8	34.8	56.8	0.0	0.0
21	1.415	0.317	453.79		-32.2	2.8	0.2		6.22	-70.88		5215.2	35.4	54.3	0.0	0.0
22	2.011	0.349	454.07		-32.0	2.9	0.3		6.42	-70.41		5216.4	34.8	52.5	0.0	0.0
23	1.791	0.254	453.65		-32.3	3.0	0.3		6.85	-71.15		5215.2	35.4	53.7	0.0	0.0
24	1.508	0.317	454.71		-32.0	2.9	0.2		6.41	-70.36		5215.8	35.4	54.3	0.0	0.0
25	1.194	0.443	453.73		-32.5	3.0	0.1		6.67	-71.63		5215.2	35.4	53.1	0.0	0.0
26	1.664	0.537	454.29		-31.9	2.9	0.0		6.42	-70.27		5215.2	34.8	53.7	0.0	0.0
27	1.633	0.192	454.64		-32.2	3.0	0.1		6.71	-70.91		5215.8	34.8	41.5	0.0	0.0
28	1.571	0.097	454.92		-31.9	3.0	0.2		6.65	-70.09		5216.4	35.4	43.9	0.0	0.0
29	1.603	0.003	454.22		-32.5	2.8	0.2		6.28	-71.65		5215.8	34.8	49.4	0.0	0.0
30	1.759	0.129	453.93		-32.0	2.8	0.2		6.25	-70.42		5217.0	35.4	51.9	0.0	0.0
31	1.321	0.223	454.65		-32.6	2.8	0.2		6.15	-71.68		5217.0	34.8	54.3	0.0	0.0
32	1.696	0.160	454.78		-31.9	2.7	0.2		5.96	-70.12		5217.0	34.2	53.7	0.0	0.0
33	1.917	0.286	455.14		-32.4	2.9	0.2		6.59	-71.31		5217.6	34.8	54.9	0.0	0.0
34	1.884	0.097	454.50		-32.0	2.9	0.2		6.41	-70.42		5217.0	35.4	55.5	0.0	0.0
35	1.320	0.160	455.63		-32.4	3.0	0.1		6.78	-71.10		5216.4	34.8	51.9	0.0	0.0
36	1.445	0.380	454.50		-31.9	2.9	0.1		6.38	-70.26		5217.0	35.4	55.5	0.0	0.0
37	1.539	0.475	455.07		-32.2	3.0	0.0		6.59	-70.87		5217.0	34.8	52.5	0.0	0.0
38	1.790	0.097	455.13		-31.8	3.0	0.1		6.64	-69.93		5215.2	34.2	54.9	0.0	0.0
39	1.477	0.192	455.63		-32.1	3.0	0.2		6.69	-70.50		5215.8	34.2	57.4	0.0	0.0
40	1.791	0.317	454.43		-32.1	2.7	0.2		6.05	-70.74		5215.8	34.8	48.2	0.0	0.0
41	1.509	0.349	455.14		-32.4	2.8	0.3		6.34	-71.15		5215.2	35.4	47.6	0.0	0.0
42	1.759	0.412	454.64		-32.2	2.6	0.2		5.85	-70.84		5215.2	35.4	49.4	0.0	0.0
43	1.446	0.380	455.49		-32.2	2.9	0.2		6.53	-70.71		5214.6	34.8	47.6	0.0	0.0
44	1.885	0.317	454.50		-32.2	2.9	0.3		6.41	-70.77		5216.4	34.2	52.5	0.0	0.0
45	1.415	0.223	455.07		-32.2	3.1	0.3		6.85	-70.85		5215.2	34.8	51.3	0.0	0.0
46	1.288	0.160	453.79		-32.2	2.9	0.1		6.43	-70.96		5215.2	35.4	49.4	0.0	0.0
47	1.226	0.663	455.42		-32.3	3.0	0.1		6.59	-70.87		5215.8	35.4	52.5	0.0	0.0
48	1.569	0.726	454.71		-32.1	2.8	-0.0		6.25	-70.73		5215.8	34.8	48.2	0.0	0.0
49	1.446	0.317	456.41		-32.1	3.0	0.2		6.75	-70.44		5215.8	35.4	51.9	0.0	0.0
50	1.321	0.317	455.14		-32.0	2.9	0.3		6.39	-70.38		5216.4	34.8	52.5	0.0	0.0
51	1.102	0.317	454.86		-32.5	2.9	0.3		6.48	-71.53		5216.4	34.8	50.7	0.0	0.0
52	1.258	0.443	454.50		-32.4	2.7	0.2		6.09	-71.21		5217.6	35.4	56.8	0.0	0.0
53	1.164	0.506	456.62		-32.3	2.8	0.2		6.11	-70.72		5216.4	34.8	53.1	0.0	0.0
54	1.195	0.537	454.21		-31.9	2.9	0.1		6.47	-70.32		5217.0	34.8	49.4	0.0	0.0
55	1.604	0.632	455.99		-32.3	3.0	0.3		6.72	-70.86		5217.0	35.4	51.9	0.0	0.0
56	1.383	0.506	454.99		-32.1	2.9	0.2		6.56	-70.50		5216.4	34.8	48.8	0.0	0.0
57	0.945	0.506	456.20		-32.4	3.1	0.2		6.91	-71.03		5216.4	35.4	56.2	0.0	0.0
58	1.101	0.883	454.71		-32.1	2.9	0.1		6.54	-70.65		5215.8	36.0	56.8	0.0	0.0
59	1.163	0.883	455.84		-32.3	3.0	0.1		6.64	-70.90		5215.2	35.4	53.1	0.0	0.0
60	1.320	0.412	455.35		-31.8	2.9	0.1		6.52	-69.80		5215.8	36.0	56.2	0.0	0.0
