

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.302	0.541	470.24		-43.6	17.0	-0.0		36.20	-92.66		5104.7	36.0	52.5	0.0	0.0
2	1.615	0.478	471.08		-43.1	17.0	-0.0		36.16	-91.58		5102.2	35.4	51.9	0.0	0.0
3	1.741	1.138	471.58		-43.3	17.1	-0.0		36.47	-91.90		5099.8	34.8	56.2	0.0	0.0
4	1.397	1.358	470.45		-43.5	17.1	-0.0		36.37	-92.55		5103.5	36.6	55.5	0.0	0.0
5	1.208	1.201	469.82		-43.5	17.0	-0.1		36.28	-92.70		5104.7	36.6	51.9	0.0	0.0
6	1.833	1.012	471.36		-43.0	17.0	-0.2		36.15	-91.40		5104.1	36.0	52.5	0.0	0.0
7	2.116	0.981	472.07		-43.1	17.1	-0.1		36.38	-91.42		5102.9	36.6	52.5	0.0	0.0
8	1.678	0.981	471.37		-43.6	17.0	-0.0		36.24	-92.55		5101.0	36.0	53.7	0.0	0.0
9	1.583	0.604	470.59		-43.4	16.9	-0.1		36.11	-92.30		5099.8	34.8	57.4	0.0	0.0
10	1.928	0.258	470.59		-43.2	16.9	-0.1		36.03	-91.79		5102.9	36.6	56.8	0.0	0.0
11	2.179	0.321	472.14		-43.0	17.1	0.1		36.40	-91.08		5106.5	36.6	53.7	0.0	0.0
12	1.930	0.792	472.64		-43.3	17.2	0.1		36.58	-91.71		5106.5	37.2	51.3	0.0	0.0
13	1.522	0.635	471.86		-43.2	17.2	0.1		36.59	-91.65		5105.9	36.6	52.5	0.0	0.0
14	1.553	0.258	471.58		-43.0	17.1	0.0		36.30	-91.10		5104.7	36.6	53.1	0.0	0.0
15	1.867	0.478	472.49		-42.8	17.2	0.1		36.59	-90.57		5102.9	35.4	53.1	0.0	0.0
16	1.804	0.918	471.44		-43.4	17.2	0.1		36.53	-92.08		5102.9	35.4	56.8	0.0	0.0
17	1.553	0.887	469.54		-43.8	17.0	0.0		36.32	-93.31		5107.7	36.0	55.5	0.0	0.0
18	1.647	0.447	470.31		-43.4	16.9	-0.0		36.09	-92.27		5108.3	36.0	50.7	0.0	0.0
19	2.117	0.352	471.01		-43.1	17.0	0.1		36.17	-91.63		5106.5	36.0	51.9	0.0	0.0
20	2.024	0.729	471.93		-43.6	17.1	0.1		36.27	-92.34		5104.7	36.6	51.9	0.0	0.0
21	1.554	0.918	470.60		-43.7	16.9	0.1		36.11	-92.90		5102.2	36.0	53.1	0.0	0.0
22	1.647	0.635	469.53		-43.5	16.9	0.1		36.01	-92.72		5101.0	34.8	58.0	0.0	0.0
23	2.117	0.478	470.09		-43.2	16.9	0.1		36.06	-91.86		5104.7	37.2	54.9	0.0	0.0
24	2.023	0.918	471.30		-43.6	17.1	0.1		36.40	-92.60		5105.3	36.0	51.9	0.0	0.0
25	1.585	1.075	470.17		-43.8	17.0	0.1		36.30	-93.24		5104.1	36.0	53.1	0.0	0.0
26	1.459	0.667	469.82		-43.8	16.9	0.0		35.98	-93.33		5102.2	36.6	53.1	0.0	0.0
27	1.835	0.447	471.16		-43.4	16.8	-0.0		35.72	-92.18		5100.4	36.6	52.5	0.0	0.0
28	1.992	0.729	471.65		-43.5	17.0	0.1		36.08	-92.31		5098.6	35.4	56.8	0.0	0.0
29	1.804	1.075	470.60		-43.8	16.9	0.1		35.97	-93.16		5102.9	35.4	56.2	0.0	0.0
30	1.648	0.824	469.82		-43.9	16.9	0.0		35.99	-93.50		5106.5	36.0	53.1	0.0	0.0
31	2.023	0.384	471.02		-43.5	16.7	-0.0		35.69	-92.29		5105.9	36.6	54.3	0.0	0.0
32	2.274	0.384	471.44		-43.3	17.0	0.1		36.15	-91.88		5105.3	36.0	54.3	0.0	0.0
33	1.930	0.541	471.30		-43.7	16.9	0.1		36.03	-92.66		5104.1	36.6	53.7	0.0	0.0
34	1.428	0.478	469.60		-43.7	16.9	-0.0		36.13	-93.07		5102.9	35.4	54.3	0.0	0.0
35	1.803	0.384	469.74		-43.2	16.9	-0.0		36.04	-91.96		5104.1	36.0	55.5	0.0	0.0
36	2.149	0.509	470.87		-43.1	17.1	0.1		36.55	-91.50		5108.3	36.6	53.7	0.0	0.0
37	2.055	0.855	471.08		-43.4	17.2	0.1		36.55	-92.10		5108.3	36.0	50.7	0.0	0.0
38	1.679	0.855	469.75		-43.6	17.0	0.0		36.39	-92.90		5106.5	36.0	52.5	0.0	0.0
39	1.615	0.290	468.90		-43.5	17.0	-0.1		36.30	-92.78		5105.3	36.6	53.1	0.0	0.0
40	2.149	0.195	470.66		-43.4	17.1	0.0		36.54	-92.14		5102.9	35.4	54.3	0.0	0.0
41	2.306	0.698	470.38		-43.7	17.2	0.1		36.68	-93.05		5102.2	34.8	55.5	0.0	0.0
42	2.024	0.667	468.83		-44.1	17.0	0.1		36.46	-94.10		5106.5	36.0	53.1	0.0	0.0
43	2.087	0.258	469.32		-43.6	17.1	0.1		36.56	-93.02		5105.9	36.6	50.7	0.0	0.0
