

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.693	-2.509	322.40		-12.4	4.7	-0.9		14.64	-38.14		2925.6	12.2	-9.2	0.0	0.0
2	-0.505	-2.729	323.25		-12.0	4.8	-0.9		14.78	-36.70		3276.0	12.2	-9.2	0.0	0.0
3	-0.724	-2.698	322.90		-12.2	4.9	-0.9		14.96	-37.41		3569.6	12.2	-9.8	0.0	0.0
4	-0.850	-2.666	322.26		-12.1	4.7	-0.9		14.56	-37.30		3816.2	11.6	-10.4	0.0	0.0
5	-0.725	-2.792	322.68		-12.0	4.7	-1.0		14.63	-36.76		4028.0	12.2	-9.2	0.0	0.0
6	-0.725	-2.635	323.11		-12.1	4.8	-1.0		14.84	-37.09		4167.1	12.8	-11.0	0.0	0.0
7	-0.882	-2.635	322.33		-12.2	4.8	-1.0		14.67	-37.72		4642.6	12.8	-10.4	0.0	0.0
8	-0.851	-2.792	323.39		-12.0	4.8	-1.0		14.74	-36.80		788.6	12.2	-9.2	0.0	0.0
9	-0.694	-2.698	323.46		-12.2	4.9	-1.0		15.09	-37.34		-211.2	11.0	-10.4	0.0	0.0
10	-0.757	-2.666	322.05		-12.4	4.9	-1.0		15.08	-38.11		465.7	11.6	-9.2	0.0	0.0
11	-0.694	-2.761	323.32		-12.2	4.9	-1.0		14.95	-37.35		1174.4	12.2	-9.8	0.0	0.0
12	-0.725	-2.604	323.25		-12.2	4.9	-1.0		14.98	-37.55		1817.7	11.6	-10.4	0.0	0.0
13	-0.976	-2.635	322.19		-12.4	4.8	-1.0		14.89	-38.21		2346.3	12.2	-10.4	0.0	0.0
14	-0.882	-2.666	323.39		-12.1	4.8	-1.0		14.73	-37.17		2790.7	11.6	-11.0	0.0	0.0
15	-0.851	-2.572	323.25		-12.0	4.9	-1.0		15.13	-36.96		3163.0	11.0	-10.4	0.0	0.0
16	-0.851	-2.635	321.77		-12.4	4.8	-1.0		14.77	-38.26		3480.4	12.2	-11.0	0.0	0.0
17	-0.538	-2.761	323.88		-12.0	4.8	-1.0		14.86	-36.81		3743.5	12.8	-9.8	0.0	0.0
18	-0.443	-2.761	323.88		-12.1	5.0	-0.9		15.40	-37.05		3963.3	12.2	-9.2	0.0	0.0
19	-0.788	-2.823	323.46		-12.2	4.9	-1.0		15.16	-37.33		4109.7	12.8	-9.2	0.0	0.0
20	-0.632	-2.823	323.81		-12.0	4.9	-1.0		15.04	-36.63		4591.3	11.6	-9.8	0.0	0.0
21	-0.569	-2.635	323.25		-12.0	4.9	-1.0		15.00	-36.95		781.9	12.2	-9.8	0.0	0.0
22	-0.788	-2.666	322.40		-12.3	4.9	-1.0		15.09	-37.77		-202.0	12.2	-10.4	0.0	0.0
23	-0.569	-2.886	323.04		-12.2	4.7	-1.0		14.36	-37.37		241.7	11.6	-10.4	0.0	0.0
24	-0.600	-3.012	323.46		-12.2	4.8	-1.0		14.80	-37.55		927.8	12.2	-9.8	0.0	0.0
25	-0.819	-2.981	322.61		-12.4	4.8	-0.9		14.89	-38.01		1621.2	11.0	-11.6	0.0	0.0
26	-0.506	-2.981	323.11		-12.0	4.7	-1.0		14.56	-36.93		2183.4	11.0	-11.0	0.0	0.0
27	-0.443	-2.855	323.46		-12.3	4.9	-0.9		15.04	-37.69		2657.6	12.2	-9.8	0.0	0.0
28	-0.631	-2.792	322.76		-12.4	4.8	-0.9		14.90	-38.01		3053.8	12.8	-9.2	0.0	0.0
29	-0.600	-2.981	323.25		-12.2	4.7	-0.9		14.62	-37.52		3384.0	12.8	-9.2	0.0	0.0
30	-0.662	-2.698	323.53		-12.2	4.8	-0.9		14.82	-37.39		3659.3	12.2	-10.4	0.0	0.0
31	-0.725	-2.635	322.40		-12.4	4.8	-0.9		14.87	-38.13		3892.4	11.6	-9.8	0.0	0.0
32	-0.600	-2.886	322.69		-12.3	4.8	-0.9		14.79	-37.95		4092.0	11.6	-10.4	0.0	0.0
33	-0.537	-2.729	323.18		-12.2	4.9	-0.9		15.05	-37.37		4222.1	12.2	-9.8	0.0	0.0
34	-0.662	-2.824	322.33		-12.4	4.9	-0.9		15.07	-38.06		4662.8	12.8	-10.4	0.0	0.0
35	-0.662	-3.043	323.32		-12.0	4.7	-1.0		14.49	-36.96		786.8	12.2	-10.4	0.0	0.0
36	-0.600	-2.792	323.88		-12.0	4.9	-0.9		14.93	-36.80		-181.3	11.0	-10.4	0.0	0.0
37	-0.725	-2.698	322.12		-12.3	4.7	-0.9		14.58	-37.92		709.9	12.8	-9.2	0.0	0.0
38	-0.600	-2.823	323.46		-12.2	4.7	-0.9		14.57	-37.45		1425.9	12.2	-8.5	0.0	0.0
39	-0.348	-2.823	323.89		-12.2	4.8	-0.9		14.88	-37.40		2016.1	11.6	-9.2	0.0	0.0
40	-0.536	-2.886	322.97		-12.4	5.0	-0.8		15.32	-38.04		2515.4	12.2	-9.2	0.0	0.0
41	-0.474	-2.918	323.53		-12.2	4.8	-0.9		14.77	-37.37		2931.7	12.2	-11.0	0.0	0.0
42	-0.474	-2.823	323.11		-12.1	4.9	-0.9		15.25	-37.07		3283.3	11.6	-10.4	0.0	0.0
43	-0.756	-2.823	322.33		-12.3	5.0	-0.9		15.29	-37.82		3582.4	12.2	-9.2	0.0	0.0
44	-0.757	-2.949	323.25		-12.0	4.7	-1.0		14.45	-36.92		3827.7	12.8	-9.8	0.0	0.0
45	-0.788	-2.949	323.60		-12.2	5.0	-1.0		15.31	-37.30		4032.2	12.8	-10.4	0.0	0.0
46	-0.944	-2.855	322.54		-12.4	4.9	-0.9		15.15	-38.21		4167.7	12.2	-9.8	0.0	0.0
47	-0.819	-2.886	323.04		-12.2	4.9	-0.9		14.95	-37.61		4642.6	11.6	-10.4	0.0	0.0
48	-0.694	-2.855	322.75		-12.3	4.9	-1.0		15.13	-37.77		789.2	12.2	-10.4	0.0	0.0
49	-0.850	-2.855	322.40		-12.5	5.0	-1.0		15.55	-38.35		-210.0	11.6	-9.8	0.0	0.0
50	-0.913	-2.855	322.97		-12.3	4.9	-1.0		15.13	-37.68		479.2	12.2	-9.2	0.0	0.0
51	-0.976	-2.823	323.60		-12.2	5.0	-1.0		15.44	-37.31		1185.4	12.2	-10.4	0.0	0.0
52	-1.070	-2.761	322.97		-12.3	5.0	-1.0		15.35	-37.69		1823.8	11.6	-11.0	0.0	0.0
53	-0.945	-2.761	322.54		-12.1	4.9	-1.0		15.07	-37.38		2354.3	11.6	-9.8	0.0	0.0
54	-0.851	-2.761	323.32		-12.3	5.0	-1.0		15.24	-37.71		2802.3	12.2	-8.5	0.0	0.0
55	-0.850	-2.761	323.04		-12.3	5.0	-0.9		15.48	-37.86		3174.6	12.8	-9.8	0.0	0.0
56	-0.663	-2.981	323.04		-12.2	5.0	-1.0		15.34	-37.48		3485.3	12.8	-10.4	0.0	0.0
57	-0.756	-2.855	323.95		-12.0	5.1	-0.9		15.64	-36.85		3745.3	12.2	-9.8	0.0	0.0
58	-0.944	-2.729	322.97		-12.1	5.1	-1.0		15.66	-37.33		3962.6	11.0	-10.4	0.0	0.0
59	-0.851	-2.886	322.54		-12.2	5.0	-1.0		15.31	-37.49		4115.9	12.2	-9.2	0.0	0.0
60	-0.850	-2.823	323.11		-12.1	5.0	-1.0		15.36	-37.19		4599.9	12.8	-8.5	0.0	0.0
61	-0.975	-2.855	322.05		-12.4	5.0	-0.9		15.51	-38.09		783.1	12.2	-10.4	0.0	0.0
62	-1.038	-2.980	322.19		-12.3	4.9	-1.0		15.12	-37.94		-202.6	12.2	-11.0	0.0	0.0
