

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	3.038	-0.877	523.59		-12.4	-5.8	0.1		-10.96	-23.70		5113.8	35.4	51.9	0.0	0.0
2	2.943	-0.909	525.20		-11.8	-5.7	0.0		-10.76	-22.48		5112.0	35.4	56.2	0.0	0.0
3	2.598	-0.658	524.15		-12.4	-5.7	-0.1		-10.74	-23.69		5114.4	36.0	52.5	0.0	0.0
4	2.628	-0.909	525.49		-11.9	-5.8	-0.2		-10.97	-22.62		5113.2	36.0	49.4	0.0	0.0
5	2.441	-0.720	524.57		-12.4	-5.8	-0.1		-10.83	-23.52		5112.0	35.4	54.3	0.0	0.0
6	2.691	-0.689	524.15		-12.1	-5.9	-0.2		-11.11	-23.09		5114.4	35.4	53.1	0.0	0.0
7	2.723	-0.438	525.35		-12.1	-5.7	-0.1		-10.73	-23.02		5112.0	35.4	53.1	0.0	0.0
8	2.472	-0.155	522.46		-12.3	-5.9	-0.2		-11.20	-23.50		5113.8	36.0	54.3	0.0	0.0
9	2.785	-0.092	525.34		-11.7	-5.8	-0.2		-10.82	-22.30		5115.7	36.6	52.5	0.0	0.0
10	2.503	0.065	523.58		-12.1	-5.8	-0.3		-10.94	-23.16		5113.2	36.0	53.7	0.0	0.0
11	2.941	-0.186	524.07		-11.8	-5.9	-0.2		-11.16	-22.42		5116.9	36.0	55.5	0.0	0.0
12	2.942	-0.406	524.43		-12.1	-5.7	-0.1		-10.66	-23.10		5117.5	35.4	52.5	0.0	0.0
13	2.942	-0.720	524.71		-11.5	-5.8	-0.1		-10.94	-21.96		5114.4	34.8	53.7	0.0	0.0
14	2.629	-0.375	525.28		-12.0	-5.6	-0.1		-10.57	-22.77		5118.7	35.4	54.9	0.0	0.0
15	2.441	-0.343	524.00		-11.9	-5.8	-0.1		-10.89	-22.68		5118.7	36.0	53.7	0.0	0.0
16	2.817	-0.249	525.27		-11.8	-5.7	-0.1		-10.65	-22.41		5114.4	35.4	54.3	0.0	0.0
17	2.629	-0.155	521.96		-12.3	-5.8	-0.1		-10.94	-23.55		5118.1	34.8	54.3	0.0	0.0
18	2.879	-0.281	524.21		-11.7	-5.7	-0.1		-10.74	-22.26		5118.1	35.4	51.3	0.0	0.0
19	2.598	0.034	523.72		-12.0	-5.7	-0.0		-10.65	-23.01		5113.2	34.8	53.1	0.0	0.0
20	2.786	-0.029	523.44		-11.8	-5.8	-0.1		-10.93	-22.57		5116.3	34.8	51.9	0.0	0.0
21	2.786	0.065	524.36		-12.2	-5.7	-0.0		-10.65	-23.32		5116.3	35.4	50.7	0.0	0.0
22	2.566	-0.029	523.51		-12.0	-5.8	-0.2		-10.91	-22.90		5110.8	35.4	53.7	0.0	0.0
23	2.629	0.159	524.78		-12.1	-5.7	-0.1		-10.65	-23.15		5115.1	35.4	51.3	0.0	0.0
24	2.346	-0.123	523.30		-12.1	-5.8	-0.2		-10.96	-23.09		5114.4	36.0	50.7	0.0	0.0
25	2.504	-0.218	524.56		-11.3	-5.6	-0.2		-10.45	-21.55		5110.2	34.2	54.9	0.0	0.0
26	2.503	0.097	523.08		-11.9	-5.5	-0.2		-10.31	-22.85		5113.8	35.4	51.9	0.0	0.0
27	2.691	-0.312	524.28		-11.6	-5.6	-0.2		-10.58	-22.07		5113.2	36.0	48.8	0.0	0.0
28	2.598	-0.092	524.21		-12.1	-5.4	-0.1		-10.19	-23.01		5111.4	34.8	56.2	0.0	0.0
29	2.817	-0.029	524.00		-11.9	-5.5	-0.1		-10.25	-22.69		5115.1	34.8	53.1	0.0	0.0
30	2.787	-0.092	525.06		-11.8	-5.4	-0.0		-10.02	-22.53		5114.4	35.4	48.8	0.0	0.0
31	2.410	-0.186	522.94		-11.8	-5.4	-0.1		-10.18	-22.62		5113.2	35.4	55.5	0.0	0.0
32	2.347	0.002	525.12		-11.7	-5.2	-0.2		-9.79	-22.20		5116.9	34.8	53.7	0.0	0.0
33	1.876	-0.029	523.86		-12.1	-5.3	-0.3		-10.08	-23.14		5115.7	35.4	51.9	0.0	0.0
34	2.095	-0.249	524.56		-11.5	-5.3	-0.3		-10.00	-21.91		5114.4	34.8	57.4	0.0	0.0
35	2.034	0.002	524.14		-12.2	-5.3	-0.2		-9.97	-23.28		5117.5	35.4	53.7	0.0	0.0
36	2.064	-0.217	523.79		-11.8	-5.5	-0.3		-10.33	-22.50		5116.3	36.0	50.1	0.0	0.0
37	2.001	0.128	524.35		-12.0	-5.3	-0.3		-9.99	-22.87		5115.7	35.4	54.9	0.0	0.0
38	1.876	0.191	523.51		-12.0	-5.4	-0.4		-10.20	-22.91		5117.5	35.4	53.1	0.0	0.0
39	1.907	0.065	526.12		-11.8	-5.3	-0.4		-10.03	-22.46		5115.1	35.4	50.1	0.0	0.0
40	1.813	-0.060	523.79		-12.1	-5.4	-0.3		-10.20	-23.11		5114.4	35.4	54.3	0.0	0.0
41	2.158	-0.375	526.33		-11.5	-5.2	-0.2		-9.66	-21.87		5115.7	35.4	51.9	0.0	0.0
42	1.627	-0.375	525.91		-12.0	-5.1	-0.1		-9.61	-22.70		5113.2	36.0	51.9	0.0	0.0
43	1.595	-0.469	525.62		-11.5	-5.3	-0.2		-9.94	-21.90		5115.1	35.4	53.7	0.0	0.0
44	1.627	-0.217	526.33		-11.9	-5.3	-0.1		-9.98	-22.62		5114.4	36.0	53.7	0.0	0.0
45	1.407	-0.532	524.28		-11.9	-5.4	-0.2		-10.19	-22.58		5110.8	35.4	54.3	0.0	0.0
46	1.564	-0.437	525.20		-12.0	-5.4	-0.2		-10.09	-22.73		5115.1	35.4	53.7	0.0	0.0
47	1.470	-0.437	524.21		-12.1	-5.4	-0.1		-10.21	-23.14		5114.4	36.0	51.3	0.0	0.0
48	1.565	-0.406	525.83		-11.6	-5.2	-0.1		-9.82	-22.07		5110.8	34.8	54.3	0.0	0.0
49	1.094	-0.249	524.08		-12.5	-5.4	-0.1		-10.15	-23.82		5115.7	35.4	53.7	0.0	0.0
50	1.313	-0.657	526.19		-11.9	-5.5	-0.2		-10.28	-22.53		5116.3	36.6	51.9	0.0	0.0
51	1.345	-0.563	526.83		-12.4	-5.5	-0.2		-10.34	-23.43		5112.6	35.4	57.4	0.0	0.0
52	1.156	-0.689	525.20		-11.9	-5.5	-0.3		-10.45	-22.64		5117.5	34.8	54.9	0.0	0.0
53	1.094	-0.626	526.96		-11.9	-5.3	-0.2		-9.93	-22.46		5118.1	36.0	51.3	0.0	0.0
54	0.937	-0.532	525.13		-11.9	-5.3	-0.2		-10.06	-22.69		5113.8	35.4	54.9	0.0	0.0
